age,married,happiness
10,0,-0.9473684210526316
10,0,-0.736842105263158
10,0,-0.5263157894736843
10,0,-0.3157894736842106
10,0,-0.10526315789473695
10,0,0.10526315789473673
10,0,0.3157894736842106
10,0,0.5263157894736841
10,0,0.7368421052631575
10,0,0.9473684210526314
10,0,1.1578947368421053
10,0,1.3684210526315788
10,0,1.5789473684210522
10,0,1.789473684210526
10,0,2
9,0,-2
9,0,-1.7894736842105263
9,0,-1.5789473684210527
9,0,-1.368421052631579
9,0,-1.1578947368421053
9,0,-0.9473684210526316
9,0,-0.736842105263158
9,0,-0.5263157894736843
9,0,-0.3157894736842106
9,0,-0.10526315789473695
9,0,0.10526315789473673
9,0,0.3157894736842106
9,0,0.5263157894736841
9,0,0.7368421052631575
9,0,0.9473684210526314
9,0,1.1578947368421053
9,0,1.3684210526315788
9,0,1.5789473684210522
9,0,1.789473684210526
9,0,2
8,0,-2
8,0,-1.7894736842105263
8,0,-1.5789473684210527
8,0,-1.368421052631579
8,0,-1.1578947368421053
8,0,-0.9473684210526316
8,0,-0.736842105263158
8,0,-0.5263157894736843
8,0,-0.3157894736842106
8,0,-0.10526315789473695
8,0,0.10526315789473673
8,0,0.3157894736842106
8,0,0.5263157894736841
8,0,0.7368421052631575
8,0,0.9473684210526314
8,0,1.1578947368421053
8,0,1.3684210526315788
8,0,1.5789473684210522
8,0,1.789473684210526
8,0,2
7,0,-2
7,0,-1.7894736842105263
7,0,-1.5789473684210527
7,0,-1.368421052631579
7,0,-1.1578947368421053
7,0,-0.9473684210526316
7,0,-0.736842105263158
7,0,-0.5263157894736843
7,0,-0.3157894736842106
7,0,-0.10526315789473695
7,0,0.10526315789473673
7,0,0.3157894736842106
7,0,0.5263157894736841
7,0,0.7368421052631575
7,0,0.9473684210526314
7,0,1.1578947368421053
7,0,1.3684210526315788
7,0,1.5789473684210522
7,0,1.789473684210526
7,0,2
6,0,-2
6,0,-1.7894736842105263
6,0,-1.5789473684210527
6,0,-1.368421052631579
6,0,-1.1578947368421053
6,0,-0.9473684210526316
6,0,-0.736842105263158
6,0,-0.5263157894736843
6,0,-0.3157894736842106
6,0,-0.10526315789473695
6,0,0.10526315789473673
6,0,0.3157894736842106
6,0,0.5263157894736841
6,0,0.7368421052631575
6,0,0.9473684210526314
6,0,1.1578947368421053
6,0,1.3684210526315788
6,0,1.5789473684210522
6,0,1.789473684210526
6,0,2
5,0,-2
5,0,-1.7894736842105263
5,0,-1.5789473684210527
5,0,-1.368421052631579
5,0,-1.1578947368421053
5,0,-0.9473684210526316
5,0,-0.736842105263158
5,0,-0.5263157894736843
5,0,-0.3157894736842106
5,0,-0.10526315789473695
5,0,0.10526315789473673
5,0,0.3157894736842106
5,0,0.5263157894736841
5,0,0.7368421052631575
5,0,0.9473684210526314
5,0,1.1578947368421053
5,0,1.3684210526315788
5,0,1.5789473684210522
5,0,1.789473684210526
5,0,2
4,0,-2
4,0,-1.7894736842105263
4,0,-1.5789473684210527
4,0,-1.368421052631579
4,0,-1.1578947368421053
4,0,-0.9473684210526316
4,0,-0.736842105263158
4,0,-0.5263157894736843
4,0,-0.3157894736842106
4,0,-0.10526315789473695
4,0,0.10526315789473673
4,0,0.3157894736842106
4,0,0.5263157894736841
4,0,0.7368421052631575
4,0,0.9473684210526314
4,0,1.1578947368421053
4,0,1.3684210526315788
4,0,1.5789473684210522
4,0,1.789473684210526
4,0,2
3,0,-2
3,0,-1.7894736842105263
3,0,-1.5789473684210527
3,0,-1.368421052631579
3,0,-1.1578947368421053
3,0,-0.9473684210526316
3,0,-0.736842105263158
3,0,-0.5263157894736843
3,0,-0.3157894736842106
3,0,-0.10526315789473695
3,0,0.10526315789473673
3,0,0.3157894736842106
3,0,0.5263157894736841
3,0,0.7368421052631575
3,0,0.9473684210526314
3,0,1.1578947368421053
3,0,1.3684210526315788
3,0,1.5789473684210522
3,0,1.789473684210526
3,0,2
2,0,-2
2,0,-1.7894736842105263
2,0,-1.5789473684210527
2,0,-1.368421052631579
2,0,-1.1578947368421053
2,0,-0.9473684210526316
2,0,-0.736842105263158
2,0,-0.5263157894736843
2,0,-0.3157894736842106
2,0,-0.10526315789473695
2,0,0.10526315789473673
2,0,0.3157894736842106
2,0,0.5263157894736841
2,0,0.7368421052631575
2,0,0.9473684210526314
2,0,1.1578947368421053
2,0,1.3684210526315788
2,0,1.5789473684210522
2,0,1.789473684210526
2,0,2
1,0,-2
1,0,-1.7894736842105263
1,0,-1.5789473684210527
1,0,-1.368421052631579
1,0,-1.1578947368421053
1,0,-0.9473684210526316
1,0,-0.736842105263158
1,0,-0.5263157894736843
1,0,-0.3157894736842106
1,0,-0.10526315789473695
1,0,0.10526315789473673
1,0,0.3157894736842106
1,0,0.5263157894736841
1,0,0.7368421052631575
1,0,0.9473684210526314
1,0,1.1578947368421053
1,0,1.3684210526315788
1,0,1.5789473684210522
1,0,1.789473684210526
1,0,2
